City,District,OID,ReportYear,ReportDate,Address,ReportNumber,PropertyStatus,PropValue,Serial,Disposition,CallNumber,x,y
BOULDER,East Boulder,5088,2020,2020-08-26,29XX AURORA,2075491,STOLEN,300.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.254244883446,40.0032737864459
BOULDER,North Boulder,5089,2020,2020-08-26,8XX MAXWELL,2008083,STOLEN,2500.0,No,RB-Report,BPD200826-065044,-105.285397466053,40.0219022581097
BOULDER,North Boulder,5090,2020,2020-08-26,8XX MAXWELL,2008083,STOLEN,2500.0,No,RB-Report,BPD200826-065044,-105.285397466053,40.0219022581097
BOULDER,North Boulder,5091,2020,2020-08-26,38XX NORTHBROOK,2075514,STOLEN,4000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.260655016946,40.0454232011742
BOULDER,East Boulder,5092,2020,2020-08-26,9XX 28TH,2075533,STOLEN,450.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.257472535585,40.0042568885395
BOULDER,CU Campus,5093,2020,2020-08-27,23XX SPRUCE,2075507,STOLEN,1250.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.264848293817,40.0216392866979
BOULDER,CU Campus,5094,2020,2020-08-27,26XX TAFT,2075505,STOLEN,300.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.259802147268,40.0108181138121
BOULDER,Central Boulder,5095,2020,2020-08-27,19XX 15TH,2075503,STOLEN,600.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.276467718586,40.0179031960235
BOULDER,CU Campus,5096,2020,2020-08-27,21XX S WALNUT ST,2075516,STOLEN,250.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.26677223067,40.0191486531716
BOULDER,Central Boulder,5097,2020,2020-08-27,VALID ADDRESS UNAVAILABLE,2075517,STOLEN,1200.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,Valmont,5098,2020,2020-08-27,28XX KALMIA,2075498,STOLEN,150.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.255690387973,40.0380230418285
BOULDER,East Boulder,5099,2020,2020-08-27,9XX 28TH,2075499,STOLEN,250.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.257472535585,40.0042568885395
BOULDER,East Boulder,5100,2020,2020-08-27,29XX SHADOW CREEK,2075557,STOLEN,600.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.255007054493,40.0098089456117
BOULDER,South Boulder,5101,2020,2020-08-28,35XX LONGWOOD,2075561,STOLEN,2200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.251138940286,39.9685650429462
BOULDER,South Boulder,5102,2020,2020-08-28,35XX LONGWOOD,2075561,STOLEN,2000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.251138940286,39.9685650429462
BOULDER,East Boulder,5103,2020,2020-08-28,29XX COLLEGE,2075538,STOLEN,400.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.255614949702,40.0068715400535
BOULDER,CU Campus,5104,2020,2020-08-28,18XX 26TH,2075520,STOLEN,900.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.261142294014,40.0187509358291
BOULDER,Valmont,5105,2020,2020-08-28,VALID ADDRESS UNAVAILABLE,2008135,STOLEN,500.0,No,RB-Report,BPD200828-065549,-105.234784802574,40.0146625595288
BOULDER,Valmont,5106,2020,2020-08-28,33XX PALO PKWY,2075523,STOLEN,2200.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.249241149764,40.0438496145831
BOULDER,East Boulder,5107,2020,2020-08-28,29XX BASELINE,2075529,STOLEN,3000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.254585990586,40.0014321507201
UNINCORPORATED,North Boulder,5108,2020,2020-08-28,46XX BROADWAY,2075531,STOLEN,500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.284213433843,40.0594587599322
BOULDER,East Boulder,5109,2020,2020-08-28,29XX BASELINE,2075548,STOLEN,3300.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.255297586711,39.9990094170994
BOULDER,South Boulder,5110,2020,2020-08-28,36XX TABLE MESA DR,2075543,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.251977802212,39.984405564851
BOULDER,South Boulder,5111,2020,2020-08-28,36XX TABLE MESA DR,2075543,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.251977802212,39.984405564851
BOULDER,East Boulder,5112,2020,2020-08-28,49XX THUNDERBIRD DR,2008145,RECOVERED,3000.0,No,RB-Report,BPD200828-065635,-105.232267509443,39.9954251199668
BOULDER,East Boulder,5113,2020,2020-08-28,13XX 28TH,2075544,STOLEN,8000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.260660775924,40.0120455467058
BOULDER,University Hill,5114,2020,2020-08-28,19XX GOSS,2075546,STOLEN,400.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.269627800385,40.0160212907973
BOULDER,North Boulder,5115,2020,2020-08-28,30XX FOLSOM,2075588,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.262651912268,40.030486994342
BOULDER,East Boulder,5116,2020,2020-08-28,41XX ARAPAHOE AVE,2075551,STOLEN,450.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.243438276576,40.0146976881332
BOULDER,South Boulder,5117,2020,2020-08-28,12XX BEAR MOUNTAIN,2075547,STOLEN,7000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.263344190425,39.9774071326015
BOULDER,East Boulder,5118,2020,2020-08-29,49XX MEREDITH,2075555,STOLEN,400.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.233062004112,40.0134842605677
BOULDER,South Boulder,5119,2020,2020-08-29,36XX TABLE MESA,2075549,RECOVERED,550.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.251350834472,39.9834335459391
BOULDER,East Boulder,5120,2020,2020-08-29,29XX SHADOW CREEK,2075553,STOLEN,500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.254652407611,40.0095049456281
BOULDER,East Boulder,5121,2020,2020-08-29,5XX MOHAWK,2008192,STOLEN,400.0,Yes,RB-Report,BPD200829-065907,-105.235970798421,39.9968435820343
BOULDER,CU Campus,5122,2020,2020-08-29,21XX SPRUCE,2008194,STOLEN,3000.0,Yes,UB-UTL/GOA,BPD200829-065918,-105.26770358021,40.0212068719577
BOULDER,CU Campus,5123,2020,2020-08-29,26XX SPRUCE,2008208,STOLEN,1800.0,Yes,AB-Arrest,BPD200829-066027,-105.261053498505,40.0232024222184
BOULDER,Central Boulder,5124,2020,2020-08-30,11XX PEARL,2075559,STOLEN,2600.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.280253562758,40.0175309493407
BOULDER,East Boulder,5125,2020,2020-08-30,29XX AURORA,2075581,STOLEN,745.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.254244883446,40.0032737864459
BOULDER,North Boulder,5126,2020,2020-08-30,18XX MARY,2075594,STOLEN,750.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.274400312066,40.0597683281978
BOULDER,North Boulder,5127,2020,2020-08-31,44XX 9TH ST,2008276,STOLEN,6900.0,Yes,RB-Report,BPD200831-066519,-105.285502079919,40.0563347094467
BOULDER,CU Campus,5128,2020,2020-08-31,18XX FOLSOM,2075568,STOLEN,200.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.262850580558,40.0192801158776
BOULDER,East Boulder,5129,2020,2020-08-31,29XX AURORA,2075572,STOLEN,1400.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.254445316279,40.0042868563224
BOULDER,Valmont,5130,2020,2020-08-31,47XX ARAPAHOE AVE,2008298,STOLEN,5000.0,Yes,MB-Message Left/Sent,BPD200831-066635,-105.235515437383,40.0148601295534
BOULDER,North Boulder,5131,2020,2020-08-31,27XX MAPLETON,2008293,STOLEN,150.0,No,RB-Report,BPD200831-066639,-105.259508794586,40.0255066517967
BOULDER,East Boulder,5132,2020,2020-08-31,33XX BASELINE RD,2075616,STOLEN,1000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.250230904773,39.9998905396233
BOULDER,University Hill,5133,2020,2020-09-01,14XX BROADWAY,2075586,STOLEN,800.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.277577563157,40.0109555180449
BOULDER,East Boulder,5134,2020,2020-09-02,29XX AURORA,2075612,STOLEN,125.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.254445316279,40.0042868563224
BOULDER,University Hill,5135,2020,2020-09-02,23XX GOSS,2075606,STOLEN,672.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.264290998551,40.0165561143489
BOULDER,CU Campus,5136,2020,2020-09-02,20XX WALNUT,2075607,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.268614567206,40.0194857522555
BOULDER,University Hill,5137,2020,2020-09-02,12XX COLLEGE,2075608,STOLEN,450.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.277227309733,40.0067982395847
BOULDER,CU Campus,5138,2020,2020-09-02,VALID ADDRESS UNAVAILABLE,2075618,STOLEN,4000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,CU Campus,5139,2020,2020-09-02,8XX 28TH ST,2075610,RECOVERED,485.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.258480621541,40.0026784578249
BOULDER,East Boulder,5140,2020,2020-09-02,29XX BASELINE,2075619,STOLEN,140.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.254585990586,40.0014321507201
BOULDER,North Boulder,5141,2020,2020-09-03,18XX MARY,2075628,STOLEN,5000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.274400312066,40.0597683281978
BOULDER,CU Campus,5142,2020,2020-09-03,27XX TAFT,2075638,STOLEN,1000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.259666901305,40.0107656618097
BOULDER,East Boulder,5143,2020,2020-09-03,VALID ADDRESS UNAVAILABLE,2075642,STOLEN,4200.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,University Hill,5144,2020,2020-09-03,16XX 16TH,2075643,STOLEN,2100.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.273856227453,40.0156690091429
BOULDER,Valmont,5145,2020,2020-09-04,18XX 30TH,2075648,STOLEN,1200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.252014760094,40.0189485451595
BOULDER,East Boulder,5146,2020,2020-09-04,13XX 28TH,2075649,STOLEN,1000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.260660775924,40.0120455467058
BOULDER,East Boulder,5147,2020,2020-09-04,28XX AURORA,2075652,STOLEN,2500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.256559038889,40.0034751435814
BOULDER,East Boulder,5148,2020,2020-09-04,29XX BASELINE,2075675,STOLEN,4500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.255297586711,39.9990094170994
BOULDER,University Hill,5149,2020,2020-09-04,8XX 11TH,2075655,STOLEN,1480.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.278299532903,40.0032961301358
BOULDER,East Boulder,5150,2020,2020-09-06,13XX 28TH,2075659,STOLEN,7200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.260660775924,40.0120455467058
BOULDER,CU Campus,5151,2020,2020-09-06,8XX PEARL,2075660,STOLEN,8293.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.284120864889,40.0173543256371
BOULDER,CU Campus,5152,2020,2020-09-06,21XX SPRUCE,2075665,STOLEN,1038.95,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.267684991139,40.0218417298702
BOULDER,East Boulder,5153,2020,2020-09-06,29XX AURORA,2075667,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.25519237711,40.0042592763787
BOULDER,North Boulder,5154,2020,2020-09-07,9XX PORTLAND,2075671,STOLEN,499.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.285328066868,40.0235874278762
BOULDER,Valmont,5155,2020,2020-09-07,28XX KALMIA,2075672,STOLEN,1100.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.256777373633,40.038775517803
BOULDER,University Hill,5156,2020,2020-09-07,19XX ARAPAHOE,2075673,STOLEN,1000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.269204185621,40.0148595709252
BOULDER,North Boulder,5157,2020,2020-09-07,28XX 28TH,2008540,STOLEN,248.0,No,RB-Report,BPD200907-068593,-105.25917070031,40.0284720713703
BOULDER,South Boulder,5158,2020,2020-09-07,5XX 27TH,2075678,STOLEN,220.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.260517782609,39.9981665835812
BOULDER,University Hill,5159,2020,2020-09-07,7XX MARINE,2075679,STOLEN,400.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.285147123285,40.0120446404301
BOULDER,CU Campus,5160,2020,2020-09-08,25XX CANYON BLVD,2075685,STOLEN,2500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.261099990194,40.01732324402
BOULDER,CU Campus,5161,2020,2020-09-08,25XX CANYON BLVD,2075685,STOLEN,1666.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.261099990194,40.01732324402
BOULDER,Valmont,5162,2020,2020-09-08,33XX 28TH,2075690,STOLEN,7200.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.25753155886,40.0354154023123
BOULDER,North Boulder,5163,2020,2020-09-08,30XX 23RD,2075691,STOLEN,3565.38,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.266576957379,40.0303618626356
BOULDER,CU Campus,5164,2020,2020-09-08,16XX 28TH,2075692,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.25786045802,40.0166548448827
BOULDER,Central Boulder,5165,2020,2020-09-08,VALID ADDRESS UNAVAILABLE,2075694,STOLEN,1200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,CU Campus,5166,2020,2020-09-09,26XX CANYON BLVD,2075718,STOLEN,1300.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.260376116336,40.0175353779402
BOULDER,CU Campus,5167,2020,2020-09-09,26XX CANYON BLVD,2075718,STOLEN,700.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.260376116336,40.0175353779402
BOULDER,Valmont,5168,2020,2020-09-09,16XX 30TH,2075701,STOLEN,600.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.252863542221,40.0162342805879
BOULDER,CU Campus,5169,2020,2020-09-10,19XX WALNUT,2075716,STOLEN,450.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.270012516919,40.0191924103939
BOULDER,CU Campus,5170,2020,2020-09-10,25XX CANYON BLVD,2075728,STOLEN,4000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.261099990194,40.01732324402
BOULDER,CU Campus,5171,2020,2020-09-10,25XX CANYON BLVD,2075728,STOLEN,4000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.261099990194,40.01732324402
BOULDER,North Boulder,5172,2020,2020-09-10,35XX 28TH ST,2075729,STOLEN,100.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.258533735305,40.0381343230138
BOULDER,East Boulder,5173,2020,2020-09-11,9XX 28TH,2075802,STOLEN,800.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.257529285411,40.0056145083591
BOULDER,South Boulder,5174,2020,2020-09-11,47XX TANTRA DR,2075803,STOLEN,1800.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.237884805643,39.9828505640717
BOULDER,East Boulder,5175,2020,2020-09-12,44XX COMANCHE,2075805,STOLEN,11000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.237624244991,39.9972529820949
BOULDER,Valmont,5176,2020,2020-09-12,22XX JUNCTION PL,2075806,STOLEN,3300.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.252015877445,40.0243931984202
BOULDER,Valmont,5177,2020,2020-09-12,27XX 29TH,2075808,STOLEN,8000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.256644100968,40.0278377222784
BOULDER,Valmont,5178,2020,2020-09-12,16XX 30TH,2075809,STOLEN,300.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.251823820513,40.0157955665744
BOULDER,CU Campus,5179,2020,2020-09-12,25XX ARAPAHOE,2008739,STOLEN,1499.0,No,RB-Report,BPD200912-070131,-105.262181632044,40.0164963192085
BOULDER,North Boulder,5180,2020,2020-09-12,30XX BROADWAY,2075811,STOLEN,800.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.282262177806,40.0300268807863
BOULDER,South Boulder,5181,2020,2020-09-12,VALID ADDRESS UNAVAILABLE,2075812,STOLEN,750.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,Valmont,5182,2020,2020-09-12,16XX 28TH ST,2075735,STOLEN,675.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.258266797161,40.0146875611785
BOULDER,CU Campus,5183,2020,2020-09-12,18XX ARAPAHOE,2075733,STOLEN,270.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.270941980283,40.0143369881185
BOULDER,East Boulder,5184,2020,2020-09-13,45XX LAGUNA,2075731,STOLEN,1000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.237418848896,39.9984531959173
BOULDER,East Boulder,5185,2020,2020-09-13,29XX AURORA,2075753,STOLEN,200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.254445316279,40.0042868563224
BOULDER,North Boulder,5186,2020,2020-09-13,20XX GRAPE,2008759,STOLEN,750.0,No,CB-Clear,BPD200913-070337,-105.269554452256,40.0340254683482
BOULDER,North Boulder,5187,2020,2020-09-13,20XX GRAPE,2008759,STOLEN,500.0,No,CB-Clear,BPD200913-070337,-105.269554452256,40.0340254683482
BOULDER,Valmont,5188,2020,2020-09-13,28XX KALMIA,2075752,RECOVERED,1300.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.256777373633,40.038775517803
BOULDER,South Boulder,5189,2020,2020-09-13,6XX BROADWAY,2075755,STOLEN,4000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.263851045611,40.0000993615532
BOULDER,East Boulder,5190,2020,2020-09-13,51XX MERRITT,2075757,STOLEN,650.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.231537920558,40.0126895005685
BOULDER,North Boulder,5191,2020,2020-09-13,24XX 9TH,2075759,STOLEN,1500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.284923820128,40.0221826540384
BOULDER,East Boulder,5192,2020,2020-09-13,44XX LAGUNA,2008767,STOLEN,1000.0,No,RB-Report,BPD200913-070393,-105.238707959455,39.9996659008431
BOULDER,CU Campus,5193,2020,2020-09-13,25XX ARAPAHOE,2075763,STOLEN,3000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.262181632044,40.0164963192085
BOULDER,University Hill,5194,2020,2020-09-14,11XX UNIVERSITY,2075765,STOLEN,9999.95,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.277921045171,40.0101793191745
BOULDER,East Boulder,5195,2020,2020-09-14,8XX 28TH,2075768,STOLEN,450.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.257538248768,40.0025917227703
BOULDER,University Hill,5196,2020,2020-09-14,21XX BASELINE,2075769,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.26519174028,40.0002889456218
BOULDER,South Boulder,5197,2020,2020-09-14,5XX 27TH,2075771,STOLEN,1000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.260517782609,39.9981665835812
BOULDER,East Boulder,5198,2020,2020-09-14,32XX BASELINE RD,2075772,STOLEN,1200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.250380448739,39.9998902186338
BOULDER,CU Campus,5199,2020,2020-09-14,8XX 28TH ST,2075777,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.258480621541,40.0026784578249
BOULDER,East Boulder,5200,2020,2020-09-14,41XX GILPIN,2075778,STOLEN,6100.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.242093730534,40.0008513849202
BOULDER,CU Campus,5201,2020,2020-09-14,26XX CANYON BLVD,2075779,STOLEN,1000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.260376116336,40.0175353779402
BOULDER,Valmont,5202,2020,2020-09-14,16XX 29TH,2075781,STOLEN,4500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.254993938793,40.0157083258094
BOULDER,CU Campus,5203,2020,2020-09-14,25XX ARAPAHOE,2075784,STOLEN,280.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.262181632044,40.0164963192085
BOULDER,CU Campus,5204,2020,2020-09-15,VALID ADDRESS UNAVAILABLE,2075791,STOLEN,1200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,Valmont,5205,2020,2020-09-15,53XX GUNBARREL CENTER CT,2075794,STOLEN,1500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.199389952963,40.0714479223216
BOULDER,University Hill,5206,2020,2020-09-15,21XX BASELINE,2075801,STOLEN,400.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.26519174028,40.0002889456218
BOULDER,Valmont,5207,2020,2020-09-15,29XX EAGLE,2008839,RECOVERED,200.0,Yes,CB-Clear,BPD200915-070955,-105.254044611218,40.0307637276981
BOULDER,South Boulder,5208,2020,2020-09-16,3XX BROADWAY,2075816,STOLEN,1500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.260813446824,39.9957813429262
BOULDER,East Boulder,5209,2020,2020-09-16,9XX 28TH,2075823,STOLEN,5000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.257529285411,40.0056145083591
BOULDER,University Hill,5210,2020,2020-09-16,8XX MARINE,2075827,STOLEN,3422.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.283838396576,40.0121334723258
BOULDER,Valmont,5211,2020,2020-09-17,16XX 30TH,2075832,STOLEN,750.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.251823820513,40.0157955665744
BOULDER,South Boulder,5212,2020,2020-09-17,10XX E MOORHEAD CIR,2075833,STOLEN,750.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.235777806496,39.9797575643443
BOULDER,East Boulder,5213,2020,2020-09-17,9XX 28TH,2075834,STOLEN,2000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.257529285411,40.0056145083591
BOULDER,Valmont,5214,2020,2020-09-17,64XX ARAPAHOE RD,2008894,STOLEN,100.0,No,RB-Report,BPD200917-071365,-105.203843061713,40.0146130803582
BOULDER,Valmont,5215,2020,2020-09-17,28XX 29TH ST,2075845,STOLEN,355.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.255945825101,40.0280699691977
BOULDER,North Boulder,5216,2020,2020-09-18,15XX PINE,2075854,STOLEN,2600.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.275750019361,40.021173726529
BOULDER,Valmont,5217,2020,2020-09-18,37XX CANFIELD,2075856,STOLEN,800.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.242718659455,40.0422730923375
BOULDER,East Boulder,5218,2020,2020-09-18,5XX 30TH,2075858,STOLEN,600.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.252825119393,39.9980598980545
BOULDER,East Boulder,5219,2020,2020-09-18,30XX BASELINE RD,2075861,STOLEN,500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.252940009151,39.9998723788163
BOULDER,North Boulder,5220,2020,2020-09-18,12XX YELLOW PINE AVE,2075864,STOLEN,1100.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.281865025376,40.0595209817581
BOULDER,CU Campus,5221,2020,2020-09-18,18XX PEARL,2075870,RECOVERED,1500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.271497931485,40.0199636733938
BOULDER,CU Campus,5222,2020,2020-09-18,VALID ADDRESS UNAVAILABLE,2075871,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,North Boulder,5223,2020,2020-09-19,29XX SHADY HOLLOW W,2075874,STOLEN,750.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.260607164969,40.0285622324593
BOULDER,Central Boulder,5224,2020,2020-09-19,VALID ADDRESS UNAVAILABLE,2075879,STOLEN,300.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,East Boulder,5225,2020,2020-09-19,28XX SUNDOWN,2075884,STOLEN,750.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.257725894846,40.0099811047797
BOULDER,University Hill,5226,2020,2020-09-19,29XX AURORA,2075885,STOLEN,150.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.25519237711,40.0042592763787
BOULDER,University Hill,5227,2020,2020-09-19,20XX GOSS,2075887,STOLEN,350.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.268259228693,40.0160826696927
BOULDER,East Boulder,5228,2020,2020-09-19,28XX BASELINE,2075888,STOLEN,3000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.256089900429,39.9998403830423
BOULDER,University Hill,5229,2020,2020-09-20,20XX GOSS,2009045,STOLEN,325.0,Yes,RB-Report,BPD200921-072714,-105.268259228693,40.0160826696927
BOULDER,Central Boulder,5230,2020,2020-09-20,18XX 14TH,2075889,STOLEN,50.0,0,Online Report - No Call Disposition,Online Report - No Call Number,-105.276446421692,40.017048714138
BOULDER,Valmont,5231,2020,2020-09-20,31XX IRON FORGE,2075892,STOLEN,600.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.252409096001,40.0273558440455
BOULDER,CU Campus,5232,2020,2020-09-20,21XX CANYON,2075893,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.266866286839,40.0175492743954
BOULDER,University Hill,5233,2020,2020-09-20,10XX 13TH ST,2009017,STOLEN,300.0,Yes,RB-Report,BPD200920-072416,-105.276266623952,40.0068178575145
BOULDER,East Boulder,5234,2020,2020-09-21,6XX MANHATTAN,2075896,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.230271941416,39.9995237692691
BOULDER,University Hill,5235,2020,2020-09-21,7XX 15TH,2075901,STOLEN,4000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.274077033139,40.0010849161389
BOULDER,University Hill,5236,2020,2020-09-21,7XX 15TH,2075901,STOLEN,8000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.274077033139,40.0010849161389
BOULDER,North Boulder,5237,2020,2020-09-22,30XX JEFFERSON,2075924,STOLEN,4300.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.279626688312,40.0308699964862
BOULDER,North Boulder,5238,2020,2020-09-22,30XX JEFFERSON,2075924,STOLEN,9000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.279626688312,40.0308699964862
BOULDER,CU Campus,5239,2020,2020-09-22,23XX SOUTH,2075907,STOLEN,620.4,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.26426872625,40.0191255669984
BOULDER,East Boulder,5240,2020,2020-09-22,29XX AURORA,2075909,STOLEN,900.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.254445316279,40.0042868563224
